tweet_id,sentiment,content,label,data_type
1753679618,neutral,i sing everytime,1,train
1753679625,love,"@men how bout what your doing now, or what you going to do today lol",3,train
1753679637,neutral,"@men classic, my word you are on a roll this am",1,train
1753679727,neutral,"@men tuesday, any other day... long as we still get to watch",1,train
1753679731,neutral,just had kfc,1,train
1753679764,worry,mothers day today school tomorrow and a full week of national testing,2,train
1753679765,love,really want to see jb3d... <-empu cannot wait for thursday,3,train
1753679848,happiness,"@men @men welcome to twitter! let me know if you have any questions, would love to help.",4,train
1753679966,love,i love how simple my safari toolbar is! -url-,3,train
1753679978,happiness,@men thanks! <-empu,4,train
1753679999,happiness,"as of today, @men and i have been going out for two years. best two years ever",4,train
1753680130,neutral,@men hi gi are you going tonight? xx,1,train
1753680189,worry,@men &quot;with done&quot;?,2,train
1753680257,worry,njoying sunday @men plce and learning abt more in joomla,2,train
1753680326,love,@men you look smashing darling is trent reznor really getting married i just want to rip out mariqueen's fake boob's -_-,3,train
1753680364,love,happy mommy's day to all the mothers in the world!,3,train
1753680463,love,"@men in anticipation of him making me a cup of tea, i am agreeing. now it must happen! no, he is awesome.",3,train
1753680482,neutral,@men it is okay!! <-empp x,1,train
1753680545,happiness,@men oh he is so cute... is he in uniteddogs.com? poppy is there,4,train
1753680565,worry,@men thanks,2,train
1753680578,happiness,@men happy mothers day!,4,train
1753680586,worry,@men do not you procrastinate! (like i do...),2,train
1753680615,neutral,@men 7pm? so early. dat's 4pm my time.,1,train
1753680682,happiness,uploading photos to myspace from musical i was just in,4,train
1753680689,happiness,@men tilaa just make you feel so special haha haters now days,4,train
1753680705,neutral,@men thanks new work will arrive in a few weeks,1,train
1753680706,happiness,weetabix and choco milk yum!,4,train
1753680798,neutral,@men oh hiya phil am well ta hope u are too,1,train
1753680881,happiness,"pegel...cape ya keliling kuil...but,totally awesome!was amazed by the temple,culture,ambience...truly amazing thailand",4,train
1753680891,neutral,watching pineapple express and is seriously thinking that they used real weed in this movie,1,train
1753680911,worry,@men do not you think this tour went fast? i do,2,val
1753680917,happiness,toast in the morning,4,train
1753680920,love,happy mother's day to all the mothers...time for me to hit the hay! much love my tweeps!,3,train
1753680980,neutral,"@men i am good, still enjoying the #has fryeffect you?",1,train
1753681038,neutral,@ cleaning the house! going out at 3 to see a soccergame with friends,1,train
1753681183,worry,@men thanks,2,train
1753681288,worry,iono...i guess i am getting off now. l8r twits,2,train
1753681366,neutral,"@men let us hope and pray, we go a wiser way! : @men let us hope and pray, we go a wiser way! -url-",1,train
1753681369,happiness,so this my last week of school then finals yess,4,train
1753681414,worry,@men perfect. thank you. enjoy your sunday of no work,2,train
1753681427,neutral,"@men hey, you do not have to be sorry! absolutely understandable; i was just poking at you a little.",1,train
1753681446,love,like your first broadcast @men,3,train
1753681449,happiness,"@men i think it is fun, you got to hide, and defend from your enemy, fun huh?",4,train
1753681489,worry,@men cut yourself a slice of cheese cake... it makes everything better,2,train
1753681498,love,happy mothers day to all the mommy's out there!,3,train
1753681507,happiness,@men haha it will be interesting haha,4,train
1753681515,love,"the sun is attempting to increase her efforts. alas the same cannot be said for me. i see a bath, a couch and a book in my immediate future",3,train
1753693839,happiness,"@men my pleasure, it is a great recipe",4,train
1753693932,happiness,woo hoo. sun outside might be able to get some sunset shots tonight... fingers crossed!! <-empp,4,train
1753693995,happiness,"@men thanks, i love it",4,train
1753694083,happiness,"@men thank you! i was just playing that a moment ago, actually! a very different, even more chill version. *spooky*! haha.",4,train
1753694175,love,awesome beer pong party at my house in the yard tonight going in when the sun is rising is officially b.a.,3,train
1753694274,neutral,headin' to church now...,1,train
1753694301,neutral,"offline for now, i shall tweet again later...",1,train
1753694327,neutral,buying pretty shiny beads and things i feel quite girlish. -url-,1,train
1753694383,neutral,@men,1,train
1753694388,happiness,buongiorno !! <-empp woke up and of for my italian lunch,4,train
1753694398,love,@men really enjoyed the podcast with @men this was my 1st time listenening to the show. will def listen from now on,3,train
1753694411,happiness,enjoying &quot;gears of war&quot; on my pc ! this game is really good,4,train
1753694437,neutral,looking at the pix from #has dbuc09 - seems like everyone was doing good stuff - *almost* wish i was not in nice at the time,1,train
1753694445,worry,"good night all... just set this twitter thing up. i am very new at this, but i expect it to come in handy.",2,train
1753694584,love,kyneton for breakfast this morning at slow living. noice. such a beautiful sunny autumn day drove back to melb via daylesford,3,train
1753694697,sadness,hot showers make everything better all i need is sumbody to tuck me in. . ugh miss my gramma,0,train
1753694701,happiness,@men thank you for the link...very cool...see you on monday!! <-empp,4,train
1753694730,happiness,omg i finished <-empu my history <-empu childrens <-empu book!! <-empu <-empp just need 2 make it pretty <-empu and print <-empu it off and i am done!! <-empu <-empp whoo!! <-empu <-empp,4,train
1753694766,worry,"on another note, geodefense easy down. onwards to the medium maps, where a whole other world of pain awaits my exploration!",2,train
1753694774,worry,hoping to hear from you all soon,2,val
1753694882,neutral,"-url- f3 w (demo) aero wheels. louder, but they cut like a knife. u will hear me coming, passing on your left",1,train
1753694912,happiness,"@men very well, nothing flash - but different to chocolate 4 a change. good 2 meet u yesterday gr8 atmosphere and discussion",4,train
1753694925,love,aww @men you loove me,3,train
1753694946,happiness,@men i did on my walk home. it looks amazing,4,train
1753694961,love,i love my mom we are going to greece this summer,3,train
1753695052,love,2 dates to go and i am done booking this first tour anyone want to help me find shows in and around nyc? june 2 and june 4? thanks!,3,train
1753695058,love,happy mother's day @men,3,train
1753695130,happiness,"good morning!! <-empp it is 12:00, i think it is time for breakfast!! <-empp",4,train
1753695156,neutral,@men gut,1,train
1753695158,neutral,@men yeh a little... how are you ?,1,train
1753695235,happiness,@men good morning. how is my favourite pcso today?,4,train
1753695370,neutral,@men 6 am. you?,1,train
1753695480,sadness,went shopping for sports tour yesterday with garley... very very very funny!! <-empp now i need some brunch and a shower.,0,train
1753695513,worry,@men haha... how could u? dun eat properly rt? see lar~ go take medicine,2,train
1753695517,neutral,@men there coming this year ^-^ wil said it himself but yes now would be good.,1,train
1753695551,neutral,@men oks yes infact we had chatted earlier on n00b.in as well,1,train
1753695577,worry,@men fey slays it in #has 30rock but title of that film sounds bad #has inbruges is a funny indie little euro city hitman gone bad tale!,2,train
1753695582,worry,@men rofl i am glad! haha yeah me tew! but usually i get up at the same ti ame and just spend more ti ame on twitter! tehehe!,2,train
1753695591,love,@men hey thanks for following love the name elijah that is what i am going to name my son,3,train
1753695598,happiness,[sarah mcglaclan song in background] please donate to jpnnbak' fund of &quotwink or smirkinero for the cable bill&quot; think of how you will make her,4,train
1753695696,love,-url- - beauty. going out now!,3,train
1753695736,neutral,@men yeah i am fine not to raid most things. excepting liquor and cheese and bacon balls,1,train
1753695869,neutral,grabbing coffee from @men then making mom breakfast,1,train
1753695939,happiness,first sleep then spending the day with mom since it is mothers day and all. there might even be chinese.,4,train
1753695942,neutral,"@men your welcome. you have picked up the slack the last few days, my turn to get it.",1,train
1753695983,neutral,@men morning! i am in the garden getting air,1,train
1753696004,happiness,"lady gaga - poker face (acoustic) is really really good, she really can sing",4,train
1753696021,love,"exchange story gone, yaay! on with sweet charity",3,train
1753696068,happiness,"had a good time out , now i must sleep lol. gym and dance rehearsals in like 5 hours,",4,train
1753696119,happiness,"@men you know, your updates are really amusing. how was the prop auction?how much did that baseship bed go for?",4,train
1753696224,love,had a nice brunch by the bay... thank god for mommies!,3,train
1753696231,neutral,"@men thankyou sugaar btw i shall leave this town on 7, really hope could see you next time ya ra. skrg sempit bgt sih waktunya ya",1,train
1753696241,neutral,off to do pilates now! tweet you all soon!,1,train
1753696250,sadness,"simple greetings from unexpected people can actually lighten our mood, does not it ever happen to you?",0,train
1753696334,love,happy mother's day to all mothers out there,3,train
1753696336,worry,"still up, just got home. <-empu ready to go to sleep...",2,train
1753696349,happiness,@men i am cool cannot wait to hear these stories xoxo,4,train
1753696359,happiness,good morning all! it is a fabulous morning here!,4,train
1753696401,love,"going to eat some pasta bake, my favourite food! later going to the flea market @men you are my lilime",3,train
1753696441,worry,@men ahh okay makes sense to start the preparations now then,2,train
1753696453,happiness,@men that is good to hear - morning,4,train
1753696516,worry,i am not! they frighten me to death...i just like to see all the boys in their leathers! wink or smirk we go every year. brilliant atmos!,2,train
1753696567,happiness,"time to do some revision while listening to @men albums non-stop all day, again!",4,train
1753696593,neutral,that is because you are old mate hehe,1,train
1753696595,neutral,"haizz, hem cï¿½n ai, t? ?i ?n ?ï¿½y... ?ï¿½i b?ng quï¿½ bibi c? nhï¿½ trï¿½i cï¿½y",1,train
1753696628,neutral,on a day like today. i am thankful for my mom's teaching (proverbs 6:20-23) and thankful that she has on twitter too! love you @men,1,val
1753696649,happiness,my mum was really happy about her pretty small present^^ oh wow tomorrow we can test one of her presents: one of the pasta recepies,4,train
1753696778,happiness,"@men i saw the play of it here, it was amazing",4,train
1753696837,happiness,2 days till birthday! i just hope the weathers good!! <-empp and it best be good on thursday and friday! otherwise il scream! happy b'day keiron,4,train
1753696850,happiness,singing along to mychem.,4,train
1753696905,worry,@men morrissey will cure you i am jealous. but not in a slash your tyres way just in a hope you enjoy it wish i cuold go way,2,train
1753696934,neutral,@men i am not confused,1,train
1753696942,sadness,has finally found her new flat.,0,train
1753696963,neutral,new twitter background,1,train
1753696967,happiness,@men heheh ...qualifying was pretty exciting tho ...,4,train
1753710423,love,@men in the sun and changing my default icon just for you what are your plans?,3,train
1753710831,love,@men o i c. i have no excuses i just love bein comfy,3,train
1753710843,love,"went on a short flight around the geelong waterfront. surprised at how well i handled it, as i am still exhausted from last weeks meetup",3,train
1753710920,happiness,@men i think it starts at 7.30 with that david archuleta i might just throw glitter all over myself aha xx,4,train
1753710925,happiness,-url- - haha^^ i love it,4,train
1753710950,love,happy mothers day. have not got mom a present yet? print off an amazon gift card for her! -url-,3,train
1753710959,happiness,"@men thanks, btw which men's hairstyles are in right now? i am growing my hair long anyway hope you are having a good weekend!",4,train
1753710972,neutral,"actually just woke up, going to attempt to see 17 again with natalyy",1,train
1753711004,happiness,haha gunna go buy a whole bunch of emo/punk clothes,4,train
1753711019,neutral,changed my h/p number go online msn messenger to see,1,train
1753711031,neutral,"@men community news only i sometimes accept guest posts, but not at the moment.",1,train
1753711074,neutral,@men most of my friends wanted to try it yesterday but failed because of the whole .net thingy...it worked fine with me,1,train
1753711113,neutral,morning all... sorry for missing tweets yesterday @men @men how are you today?,1,train
1753711321,neutral,@men @men's mum asked us to thank you for introducing us to kenny's - we are having mother's day dinner here,1,train
1753711335,neutral,where did i leave my citeh jersey?,1,train
1753711385,sadness,nothings really going *well*...however currently there has nothing else to look forward to so may aswel make the best of it,0,train
1753711481,happiness,"i meditate, i feel i am vast, very vast. do you know it?what do you think about?",4,train
1753711562,sadness,"@men - they have their headaches the morning after, instead!",0,train
1753711605,love,@men oii oii hope the run goes/went well (whenever you get this message!) love youu ?,3,train
1753711667,love,@men that is amazing she will be happy with it enjoy your sunday xx,3,train
1753711756,neutral,@men they did a song called toothpaste kisses which i quite liked,1,train
1753711981,happiness,wake up x.x but tired. on this moment i listing some music for make me happy and let me wake up,4,train
1753711985,neutral,"@men you liked braid? did you guess what the whole relationship story is a metaphor for? i sure as he shall did not, it just confused me",1,train
1753712045,love,marko got in a fight outside the roseland tonight... it was rather entertaining!,3,train
1753712282,neutral,sunday sunshine track ? -url-,1,train
1753712345,neutral,same difference today going to go and have a shower then get ready!,1,train
1753712346,neutral,is slowly gettin more followers vry slowly,1,train
1753712554,neutral,bruxels - 12:02 at home... really tired... end the song,1,train
1753712790,happiness,is listening to prima j - rockstar so dang catchyy,4,train
1753712824,neutral,-url- translate xmind to your language.,1,train
1753712825,worry,here's a brief preview: -url- omg james is creepy in that role! i am scared of him,2,train
1753712868,happiness,"picked up a jesse lacey/kevin devine/grace read bootleg off the net from their acoustic tour, it is really good",4,train
1753712898,sadness,even when we are miles and miles apart; you are still holding all of my heart 4 days until jonas brothers 3d concert experience w/candice,0,train
1753712955,neutral,eating breakfast and drinking coffe - strong coffe!,1,train
1753712986,love,happy mother's day mommies,3,train
1753713092,happiness,@men sounds like you are in for a great day! enjoy,4,train
1753713122,love,"@men u go mariah,never listen to the haters i have been a fan for so long and am so grateful for ur music. cannot wait 4 the album",3,train
1753713193,happiness,"off to westend now, enjoying the sun.",4,train
1753713194,worry,"@men i did not get a lot of sleep myself last night. and it is a good thing, reading",2,train
1753713210,worry,-url- - yeah well thanks *blushes*,2,train
1753713283,neutral,@men oh i know. and i aprreciate it it can be my back up plan,1,train
1753713288,happiness,good morning tweeple of the sun! what you all up to?,4,train
1753713318,happiness,happy mothers day to all the yummy mummies on twitter,4,train
1753713337,love,@men nice mothersday! *gives you a viritual chocolate,3,train
1753713346,happiness,ok. done with sunday morning findings. time to enjoy the sunny day,4,train
1753713450,worry,"i feel rather cheery, despite being stuck indoors all day revising",2,train
1753713454,happiness,up at 6am on sunday... going to meet my mom for breakfast at the beach!,4,train
1753713502,happiness,"@men @men you are now famous in houston, take a look -url-",4,train
1753713523,love,happy mother's day!,3,train
1753713543,happiness,good morning everyone,4,train
1753713575,love,loves random acts of kindness and laughter,3,train
1753713579,sadness,2 days after #has all4web ...i'm still tired,0,train
1753713728,neutral,@men how sweet,1,train
1753713732,happiness,enjoyed the new star trek movie last night. i want to see it again! up and ready to work... on sunday! <-empu blah! <-empu,4,train
1753713812,worry,happy birthday great-grandmother .../././. bad news on a good day &gt;&lt; but ame is living,2,train
1753713879,worry,feeling the effects of the party last night. drank far too much. 2 chicken burgers and one lamb burger. i did dance a fair bit tho.,2,train
1753713902,love,i will surely vote for @men.,3,train
1753713907,worry,i lovee ny! getting breakfast then going to go mimis i am soo tiredd! missing him odee! love you,2,train
1753713922,happiness,senior ball was hella fun!! <-empp good night!! <-empp,4,train
1753713928,neutral,hey hey get tickets to all time low when they are in aussie kay. -url- yup. go there get tickets,1,train
1753714030,neutral,good morning... iï¿½m soo tierd,1,train
1753714066,love,happy mother's day !! <-empp show some love to your beautiful and amazing mom!! <-empp heart,3,train
1753714074,neutral,"#has duckraces in the bath do not quite work especially if you have no ducks! only a polar bear,a seal and a whale.",1,train
1753714086,neutral,"it is 5:03 in the morning... i think it is time i went to bed. - so, goodnight everyone -url-",1,train
1753714197,worry,-url- just printed my mom an amazon gift card for happy mothers day talk about last minute.,2,train
1753726676,happiness,@men nice to see you tweeting! it is sunday 10th may and we are celebrating mother's day here today. so be nice to yer mom,4,train
1753726680,happiness,just got home from another wonderful night,4,train
1753726692,happiness,@men haha i love both of them too hmm... lol i am in need of some good bands too,4,train
1753726708,neutral,"well, for java atleast i am still working on my php solution",1,train
1753726760,happiness,just made a south-korean email pal. happy!,4,train
1753726764,happiness,happy mother's day to all moms!,4,train
1753726866,love,@men -url- - too cute,3,train
1753726891,worry,@men - wtf polyvore? what has that? enjoy it though.,2,train
1753726950,love,"@men i love this song lol, you are amazing steph , xoxo",3,train
1753727054,happiness,"nighty night, ya'll! tweet dreams!",4,train
1753727056,happiness,@men kicking it incredibly old-schoolï¿½ i whole-heartedly approved,4,train
1753727095,sadness,"@men why do u feel shit? nerves? i tripped over that plastic telescope at 6:40 am yesty, i fell into the wall my head still hurts",0,train
1753727121,neutral,off the a village may fayre now. bag packed ready to bring back home-made goodies.,1,train
1753727132,worry,@men omg i had that book it is soo funny,2,train
1753727133,love,"i am soo happy! finally, kean cipriano replied to my chat messages. i hope he has not fake.",3,val
1753727134,happiness,good morning! looking forward to listening to the prodigy <-empu on radio 1 big weekend. brought their album yesterday!! <-empp =p amaize <-empu tbqh. x,4,train
1753727147,sadness,forgive me good lord for this time i /knew/ wat am i doing... except the mighty oracle just did not *&amp;@#has ing care to fully support unixodbc.,0,train
1753727250,happiness,good morning finally a day of sunshine for my summer hol! away to watch the footie in the sun x,4,train
1753727281,happiness,in singapore! it is so warm over here! having a blast already,4,train
1753727357,neutral,just typing this message,1,train
1753727431,neutral,fish and chips for din dins,1,train
1753727482,happiness,hello everyone i am just sitting here rocking out to 9412 sam on the air the best classic rock station on twitter here,4,train
1753727565,love,is wishing all of the mother's out there a very happy mother's day!! <-empp love ya!,3,train
1753727577,love,@men it is an honour being your friend!! <-empp -url-,3,train
1753727579,happiness,"@men haha! night man, and no, but i am sure i shall meet her again in my lifetime, in fact i will...no doubt about it.",4,val
1753727585,neutral,is working hard or maybe that is hardly working,1,train
1753727598,happiness,support @men trust and honor all your moms! support #has matternal health. happy moms day: -url-,4,train
1753727670,happiness,just like the old days drinkin at the old spot .,4,train
1753727716,happiness,"@men why? i enjoy fancy meals on my own smtimes, thr's joy in solitude, u can really <-empu enjoy the food and it is lk a date with the world",4,train
1753727784,neutral,okay okay sleep for realz now! goodnight! ::waves to followers::,1,train
1753727872,neutral,@men tell your friends to tie you to the railing. i expect a tweet tomorrow about headaches and feeling tired,1,train
1753727883,worry,@men boffert,2,train
1753728016,love,@men needs to make plans to come back to uk! yest he made my year love him xo,3,train
1753728021,love,happy momma day to myself and all my other beautiful moms out there!cant wait to get pampered tomorrow,3,train
1753728048,happiness,@men woohoo wink or smirk to both! <-empu retail therapy and surprise visits two things i love.,4,train
1753728061,neutral,just woke from the longest sleep in months-so nice! now to get some work done so i am prepped for next wk and free for k coming home tonight,1,train
1753728077,worry,listening to have heart. aka i took over carlys last.fm it is 4am need to be up in 4 hours. loong day tomorrow,2,train
1753728080,happiness,-url- - pretty damn good friday night,4,train
1753728167,worry,a pink balloon for mum on her day,2,train
1753728173,neutral,@men i shall be sure to,1,train
1753728192,worry,hey stu did you see the cool 'family' picture on jess' facebook? soo good to see you all,2,train
1753728315,sadness,today i am lonley girl with a guitar,0,train
1753728338,happiness,just got home from another amazing night,4,train
1753728489,happiness,gloomy day cannot stop my bliss. i hope ronaldo will score in derby match today.,4,train
1753728508,happiness,@men congrats sarah!! <-empp that is awsum,4,train
1753728561,neutral,"yay, short stack episode 20 is being recorded on tuesday",1,train
1753728637,neutral,"@men i do not think it is still that one i have had this one for about six years though, so with moore's law taken into account...",1,train
1753728704,love,yes! getting my sky + back on wednesday been waiting weeks for it (:,3,train
1753728755,neutral,#has sanctuarysunday do not forget to post on the forums and fb about our mission success!! <-empp,1,val
1753728779,love,happy <-empu mother's <-empu day to all mothers! <-empu,3,train
1753728780,happiness,ok peeps have good morning i am going to bed @men hit me up later,4,train
1753728843,worry,"sandwichess, then work",2,train
1753728858,love,wow the weather is amazing today!,3,train
1753728859,neutral,"@men hehe, you are an expert now eh?",1,train
1753728925,happiness,@men swine flu victims unite -url-,4,train
1753728950,happiness,@men omg that dunk on dampier was massive! <-empu big ups!! <-empp love it...,4,train
1753728953,worry,training #has stud-life: a fost tiberiu lovin la noi. am aflat ca sunt imbecili peste tot. fun,2,train
1753728963,worry,hats off to a slightly unexpected yet very successful end to a grouling day!! <-empp night all,2,train
1753729055,love,auntiegail says 'today i am picking up the hi-vis vests for the kids they say 'auntie gails childminding service' xx.',3,train
1753729074,worry,@men i did not headbutt anyone! not that i know about anyway! wink or smirk you ok today? football today?,2,train
1753729099,happiness,partying in the study room,4,train
1753729116,love,"happy mother's day to all the mom's out there, but especially to my wonderfuly mommy",3,train
1753729161,love,happy maders day,3,train
1753729194,neutral,@men it might hav to cost u a history essay.,1,train
1753729221,worry,i thought spock's vulcan sign looked a bit weird - turns out zachary quinto could not do it so he had his hands glued. but he has still hot,2,train
1753729244,worry,@men acsm. <-empu it is unfathomable. i think the other one ... and the ... is one that should be kept to the comfort of our bedrooms. yes?,2,train
1753729291,love,"@men thank you, your dedication as a lamb is unparalleled also, all true lambs dedication is unparalleled",3,train
1753729302,happiness,on the way to see my grandparents,4,train
1753729311,happiness,"@men i just retweeted your jesus post as it made me laugh... do not worry, was not a subliminal code",4,train
1753729365,happiness,"just taking my dad in law for a sunday stroll down old leigh a beautiful morning, say hi to morris lol -url-",4,train
1753729382,neutral,"blogging, cleaning and chatting while listening to phoenixfm",1,train
1753729451,neutral,just woke up,1,train
1753729461,neutral,@men thanks. but it is seriuosly my back up plan,1,train
1753729536,happiness,hurray for old friends with beer and lady friends!! <-empp,4,train
1753729556,happiness,hope schools going to be good tomorrow,4,train
1753729587,love,"@men we travelled the world and i grew up on a diet of everything you can think of! still, my genoese grandma made her own pasta...",3,train
1753729647,neutral,"@men oh i forgot to say, if u want anymore friends on xbox send me a friend request. g11y if u want a friendly game sometime",1,train
1753729684,happiness,@men yep it shall be awesome to the max happy face smiley haha,4,train
1753729726,love,digging a downloaded film with mi familia. we love itunes,3,train
1753729789,worry,@men but it all went too quick and there was not a chance lol,2,train
1753729979,worry,yang4 - finally got it chinese is hard when every other kid has a zhonguoren adult at home! we are all foreign devils here wink or smirk,2,train
1753729983,happiness,went to a muslim marriage for the first time in my life. came back with my stomach full of tasty briyani. really like it very much.,4,train
1753742335,neutral,playing logical gates games with charles on : -url- charles took less than 5 mn to make a light bulb flicker,1,train
1753742350,sadness,@men or he has going to chop you up into tiny bits - one of the two,0,train
1753742351,neutral,off to the family party,1,train
1753742381,neutral,directing a theatre play,1,train
1753742390,neutral,@men how has u? lovely day here!,1,train
1753742589,love,@men what brings you to our fair island today?,3,train
1753742606,love,@men i should be doing history...,3,train
1753742633,happiness,@men hahahah lols you have fun with that aye i had the div too ) the experience but i love my spongebob ) (l),4,train
1753742649,neutral,@men just for a little while... to get an impression of how twitter-copy-topify,1,train
1753742663,love,"your the voice i hear inside my head, the reason that i am singing, i got to find you, i need to find you",3,train
1753742737,happiness,"hey, hey, happy mother's day! -url-",4,val
1753742755,neutral,@men when has the sway sway winner announced?,1,train
1753742790,love,"@men hi, there you are! rise and shine. yes, i did. pretty early for the last nights hours but i slept like a baby though ...",3,train
1753742818,worry,"just got back from ac. why am i not freaking out of the midyr exam ? surprise happy <-empu mother's <-empu day, mummy <-empu",2,train
1753742857,happiness,"yummy, 2 tacos at jack in the box",4,train
1753742870,happiness,@men thanks for following! pretty complicated id you have there lol,4,train
1753742957,happiness,great exercise for a sunday morning: &quot;stopping the wheel of karma&quot; (r.a.w.) and transforming negativity into love... life!,4,train
1753743087,happiness,"@men i am really happy for u n leigh thnx for sharing this happiness with us, this means the world to us all! love ya! marta",4,train
1753743102,love,mom ur the greatest... hmd,3,train
1753743115,neutral,"@men btw, do you realize your profile pic makes you look much older than you say you are?",1,train
1753743118,worry,"woke up at 5am. cleaned camera gear from last nights wedding. should really go back to sleep, but kids awake.",2,train
1753743144,happiness,"up,dressed, and out the house for 11 am on a sunday. off to see the fishy fishys",4,train
1753743206,love,@men brent cross? wow! i live very close from there!,3,train
1753743221,neutral,bonjour twitterland !,1,train
1753743262,love,happy mothers day!! <-empp,3,train
1753743298,neutral,happy mothers day to heidi klum,1,train
1753743307,neutral,"@men jï¿½ estou a ver que sim , aqui - -url-",1,train
1753743487,happiness,happy mother's day,4,train
1753743501,love,"@men we always miss each other, do not we?",3,train
1753743555,neutral,@men a 25 year old zebra with wind? lol,1,train
1753743600,neutral,@men i make them good girls go bad,1,train
1753743655,love,14 dayss ahh super excited 'they're telling me that my heart will not beat again' jls we are awesome yesterday (:,3,train
1753743704,love,has just watched antcam7 ahh love it,3,train
1753743789,happiness,good morning to the world. hope everyone is ok,4,train
1753743859,neutral,@men that it does just wish more people would notice it,1,train
1753743861,worry,@men really? hooray! cannot wait!,2,train
1753743947,worry,"g*morning! rain, rain and more rain... ! but i do not care so much",2,train
1753743953,happiness,lan poker is so much fun!! <-empp someone help me remember ki compre chal raha hai abhi!! <-empp,4,train
1753743998,worry,@men i told you i had be back just will not be updating as much before my exams. looking forward to a day or two in your house wink or smirk,2,train
1753744056,neutral,@men oh... tnx for following cass.,1,train
1753744095,neutral,@men bit of sunshine out there and it perks us all up especially when you have a mountain of towels to wash and get dry!,1,train
1753744129,worry,oh that is hard-going. i am writing a book at the moment so am motivating myself to press on with that.,2,train
1753744146,love,"@men you, my friend, are a true fan",3,train
1753744204,love,happy mother's day to all your wonderful moms!,3,train
1753744263,happiness,@men i do not think i can bear such cuteness this early in the day! kudos to fair empress,4,train
1753744289,neutral,-url- (mpaa shows how to videorecord a tv) via @men,1,train
1753744358,worry,@men soetimes i envy those who have spent their whole lives in one place and have deep roots... the grass on the other side syndrome!,2,train
1753744427,love,is waiting for the final of shipwrecked to start. goodtimes. heart,3,train
1753744431,happiness,has just discovered a great site!,4,train
1753744471,neutral,@men -url- :: from ate kaila ocampo of the.rainbowholic.me&amp;&amp;eerie-silence.net,1,train
1753744472,neutral,test test from the lg env2,1,train
1753744474,worry,sippin on the goose and bull all night has got me twisted lol...on my way home from club wet. interesting night,2,train
1753744535,love,all the money in the world could never make me as happy as being a stay-at-home mom with my son,3,train
1753744543,love,is sat in her pjs drinking tea and watching the politics show. lovely,3,train
1753744546,neutral,reconnecting with amadeus and friends,1,train
1753744571,neutral,@men you ll soon be back just replace topify email in twitter settings and that s all,1,train
1753744612,happiness,it is nice to see my #has euruko pictures (-url- on the big screen during a conference break,4,train
1753744721,happiness,"i am eating and chatting on my computer... really bored! -_- i think i am going to have some tea, haha. <-empu listning to 80's music! wooho <-empu heart",4,train
1753744722,neutral,"@men yeah, i was always embedded staff. i recognize your name from emails.",1,train
1753744727,happiness,@men haha so the whole worlds there then lol,4,train
1753744739,neutral,just made 3 videos,1,train
1753744755,sadness,@men ok point taken. i shall tell my team to stop our cynical championing of standards. active-x is far better anyway,0,train
1753744820,happiness,"on the home stretch now, by friday night i shall be piss drunk and finished my exams!",4,train
1753744849,sadness,unfortunately people at work let me down so i am now having a bad morning! it is official... but revenge is a dish best served cold,0,train
1753744858,love,"@men ali, just like you do!! <-empp have such a wonderful sunday!",3,train
1753744974,worry,has got to go to work with a slight hangover gd nite thou,2,train
1753744998,happiness,"@men hmm, tasty! going to have curry rice with peas probably. wink or smirk",4,val
1753745022,happiness,"alright, rawknroll.net live on radio23.org - next 2 hours of vivid spring to summer music rawk on and enjoy!",4,train
1753745035,love,"@men it is like triple what i have got, so it is a lot to me as well. well done",3,train
1753745094,worry,@men that is me set up for an exciting sunday lol,2,train
1753745098,love,"@men aw thank you sam phil, i love you",3,train
1753745160,neutral,"@men yï¿½n tï¿½m, sang n?m s? th?y ti?t m?c tr?n tinh twitter tr? l?i lï¿½ thï¿½ng , th?ch sanh nh? lï¿½m quiz mï¿½ c?? <-emppi ?? <-emppc cï¿½ng chï¿½a",1,train
1753745226,love,"@men yes, i liked it very very much it was not even cheesy!",3,train
1753745242,neutral,"@men i agree - they will start - and i forgot, all that news is ht @men",1,train
1753745279,happiness,just found out i shall be a food engineer in a future life. cool. *iphone app called afterlife,4,train
1753745287,happiness,going shopping with my mammyy... my makeup and face are being generally quite nice to me today,4,train
1753756896,neutral,@men hmm no but i am member of knitterati.com.au what is ravelry offer?,1,train
1753756952,happiness,likes heavenly blushh,4,train
1753756979,happiness,@men hey sherri! thanx 4 da messages wondering if u could follow me? plzz,4,train
1753757063,happiness,"@men oh, that is very nice!! <-empp i will do something nice next week ~ going to madrid next weekend for few days",4,train
1753757097,worry,just downloaded parnoid,2,train
1753757183,happiness,@men thankyou,4,train
1753757232,neutral,@men morning paul how are you?,1,train
1753757242,love,@men i knoow it is the pizza girl episode xd heart,3,train
1753757251,neutral,got one because of my babygirl,1,train
1753757259,neutral,@men i think chrony meant an ape called tr rajendran. not russell peters.,1,train
1753757390,happiness,almost ready to leave the house to head to wthr! <-empu,4,train
1753757438,neutral,"@men but it is pretty at least, i think i need to catch some sleep soon though",1,train
1753757494,happiness,"good morning, to all the mommies happy mothers day. now i am off the pull the cats tail. i know she likes it",4,train
1753757537,happiness,@men i listen it right now - so much fun!! <-empp no i just have to get it somehow,4,train
1753757540,sadness,just came home from my sister where i spent the night,0,train
1753757702,neutral,@men haha wats this about?,1,train
1753757772,worry,"@men called about it, no answer shall try again tomorrow",2,train
1753757785,worry,@men actually i would prefer you not check me out ...,2,train
